-99 -99 -99 -99 1 -99 -99 -99 -99 1 -99 -99 1 -99 -99 -99 -99 -99 1 1 -99 -99 1 -99 1 1 -99 1 1 -99 1 -99 -99 1 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 -99 1 -99 -99 -99 1 -99 1 1 -99 -99 1 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 1 -99 1 -99 1 1 -99 -99 1 1 -99 1 -99 -99 -99 1 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -1 -99 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 1 1 -99 1 -99 -99 -99 -99 1 1 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 1 -99 1 -99 1 1 -99 -99 1 1 1 1 1 1 1 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 1 -99 1 -99 1 1 -99 -99 1 1 1 1 1 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -2 -99 -99 -99 -99 -99 -99 -99 -2 -99 -99 -99 1 -2 1 -99 -99 -99 -99 -99 1 -99 -99 1 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 1 1 -99 -99 1 1 1 -99 -2 -2 -99 -99 -99 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -2 -99 1 -99 1 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 1 1 1 -99 -99 1 -99 1 -2 -99 -2 -2 -99 1 -99 1 1 -99 -99 1 -99 -99 -99 1 1 -99 -99 -99 1 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 1 -99 -99 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -2 -99 1 -99 -99 -99 1 -99 1 -99 1 -99 1 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -2 -2 -2 1 1 -2 1 -99 1 -99 1 1 -99 1 1 1 1 1 1 -99 1 1 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 1 -99 1 1 1 1 1 -99 -99 -99 -99 -99 1 1 1 1 -99 1 -99 -99 -99 -99 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 1 -99 1 1 1 1 1 -99 1 -99 1 -99 1 1 1 -99 1 1 -99 1 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 1 -99 -99 1 1 1 -99 1 1 1 -99 1 -99 1 1 1 1 -99 -99 1 -99 -99 1 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 1 1 1 -99 -99 -99 -99 -99 1 -99 -99 1 1 -99 -99 -99 1 1 1 1 -99 -99 1 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 -99 -99 -99 1 -99 -99 1 1 -99 1 1 1 1 -99 1 -99 1 1 1 1 1 1 -99 1 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 1 1 1 -99 -99 -99 1 1 1 -99 -99 -99 1 -99 1 1 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 -99 1 1 -99 -99 -99 -99 1 -99 1 1 -99 1 1 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 1 -99 -99 1 -99 1 -99 -99 -99 -99 -99 1 1 -99 -99 1 -99 1 1 1 -99 -99 1 1 1 1 1 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -2 1 -99 -99 1 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 1 1 -99 -99 1 1 1 1 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -2 1 1 -99 -99 -99 1 -99 -99 -99 -99 -99 1 1 1 1 1 -99 1 -99 1 1 -99 -99 1 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 1 1 1 -99 -99 1 -99 -99 1 -99 1 1 -99 -99 1 -99 1 1 1 1 1 1 -99 -99 1 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 -99 1 -99 1 -99 -99 1 -99 -99 1 -99 1 -99 1 -99 -99 1 -99 -99 -99 -99 1 1 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 1 1 -99 -99 1 1 1 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 -99 1 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 1 -99 -99 -99 1 -99 -99 1 1 -99 -99 -99 -99 1 -99 1 1 1 -99 -99 -99 1 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 1 -99 1 -99 -99 -99 1 -99 -99 -99 1 1 -99 1 -99 -99 -99 1 -99 1 1 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 1 1 -99 1 -99 -99 1 1 1 1 -99 -99 -99 -99 1 -99 -99 -99 1 1 1 -99 -99 -99 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 -99 1 1 -99 -99 -99 -99 1 -99 -99 1 -99 -99 -99 1 -99 -99 1 -99 1 1 1 -99 -2 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 1 1 -99 1 1 1 1 -99 -99 1 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 1 1 1 -99 1 -99 -99 -99 1 -99 1 1 -99 1 1 -99 1 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 -99 -99 -99 1 1 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 1 1 -99 -99 -99 -99 -99 -99 -99 1 1 -99 1 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
-99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 
